,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,recent_high_fast,recent_low_fast,recent_high_med,recent_low_med,recent_high_slow,recent_low_slow,from_high_fast,from_low_fast,from_high_med,from_low_med,from_high_slow,from_low_slow,sar,Rsi_9,Rsi_14,volatility_15min,high_volatility_15min,volatility_1h,high_volatility,trend_strenght_4h,strong_trend,price_change_4h,range_bound,ema_50,ema_200,ema_50_slope,ema_200_slope,ratio_ema_50,ratio_ema_200,above_ema_50,above_ema_200,distance_from_ema_50,distance_from_ema_200
15712,2023-02-02 02:05:00+01:00,24132.98,24136.27,24053.57,24093.79,1979.27779,1.0,24138.613838550657,24036.768642981493,101.84519556916348,112.43363300732118,-10.588437438157698,85.22452436685039,-1,24306.851310917125,24255.0,23770.25,24255.0,23682.94,24255.0,22760.23,-0.0066464646464646105,0.013611131561510748,-0.0066464646464646105,0.01734793062010047,-0.0066464646464646105,0.05859167504019078,23937.625006368093,66.72441884075377,67.62947499145595,0.0009751241130339979,1,0.004416499132632263,1,0.016561995675333563,1,0.0267164277600162,0,23752.722692155614,23374.24955722635,8.68438147508912,5.040093412267403,1.0143590826308524,1.0307834671231701,1,1,0.014155818069485413,0.02986414519150579
15777,2023-02-02 07:30:00+01:00,23732.22,23769.0,23729.48,23760.16,725.08769,0.0,23739.951229048984,23777.44061246282,-37.48938341383473,-40.45352910514194,2.964145691307209,38.27121997340047,1,23664.4819500665,23831.17,23658.2,23921.1,23658.2,24255.0,23654.83,-0.0029797110255181934,0.004309710797947398,-0.006727951473803408,0.004309710797947398,-0.020401566687280978,0.004452790402636506,23779.500643804386,38.317460985943136,37.830405114564556,0.001696936482706119,1,0.001205014491198046,1,0.004707500751909954,1,0.01160766594164346,0,23844.600253650253,23617.321706250357,0.060204492527296566,3.2147880980300445,0.9964587263886998,1.0060480309971744,0,1,0.003553858797678677,0.00601167221725959
15883,2023-02-02 16:20:00+01:00,23664.19,23681.57,23629.93,23667.96,1766.73977,1.0,23642.92371880552,23697.248952538735,-54.32523373321601,-59.90253088246399,5.577297149247983,76.06086288175445,1,23477.807842795613,23791.14,23525.0,23945.68,23525.0,23945.68,23525.0,-0.005177557695848131,0.006076939426142364,-0.011597916617945332,0.006076939426142364,-0.011597916617945332,0.006076939426142364,23782.588641474966,42.029878543364,41.808548529476205,0.002823092594526428,1,0.0023621126817471687,1,0.00604863348254403,1,0.017774239942943977,0,23767.12999987508,23726.96271997838,-0.403315231402467,0.738146895489,0.9958274305784669,0.9975132628362627,0,0,0.004190052707334344,0.0024929364414330558
15921,2023-02-02 19:30:00+01:00,24006.46,24041.11,23975.43,24022.53,1750.63723,1.0,24047.651317072672,23995.216212115625,52.43510495704686,58.20149245386015,-5.766387496813287,68.89808608717894,-1,24194.775215217946,24144.62,23889.88,24144.62,23780.01,24144.62,23525.0,-0.005056613026007456,0.005552560330985246,-0.005056613026007456,0.010198481834111947,-0.005056613026007456,0.021148990435706644,23912.448677587032,60.132437068352075,60.41404127768351,0.002672877390522055,1,0.0024520879491759778,1,0.005095237597146474,1,0.025793286552249033,0,23869.08394085819,23773.097118197056,1.108879947055574,0.7893774089749119,1.0064286530443318,1.010492233324198,1,1,0.0063875894479811296,0.010383289428837953
15966,2023-02-02 23:15:00+01:00,23500.74,23582.82,23496.36,23560.21,1385.4924,0.0,23511.31952734892,23576.79464869096,-65.47512134204226,-74.31894214570737,8.84382080366511,81.853085969332,1,23355.57728507667,23718.95,23363.27,23924.81,23363.27,24144.62,23363.27,-0.006692539087944517,0.00842947070337323,-0.01523941046971751,0.00842947070337323,-0.024204563998108063,0.00842947070337323,23722.815401491716,38.424532677041796,37.5606107938248,0.0014333349617776233,1,0.002513690422798458,1,0.023364429807016696,1,0.03291651475092966,0,23750.56451794858,23773.726488397388,-2.1219077538530366,0.21018638781974583,0.9919852634321712,0.991018804372062,0,0,0.008079491564318862,0.00906258850822588
16088,2023-02-03 09:25:00+01:00,23371.57,23396.19,23352.71,23392.15,1046.54229,0.0,23388.66790006319,23422.362984298667,-33.695084235478134,-34.81621800333991,1.121133767861778,36.44021644959461,1,23301.049458876016,23472.0,23322.3,23545.28,23322.3,23590.11,23322.3,-0.0034019256987047777,0.0029949876298650726,-0.006503638945894777,0.0029949876298650726,-0.008391652264444681,0.0029949876298650726,23421.21,31.25838157790739,32.28121932537705,0.0011998496884904446,1,0.0007145706825054933,0,0.006149495536580951,1,0.0104257197393143,0,23489.2092174396,23588.96132518073,-0.5824078140222153,-1.0656780705006612,0.9958679231581992,0.9916566345390274,0,0,0.004149221744884373,0.008413562891001036
16154,2023-02-03 14:55:00+01:00,23346.63,23358.42,23314.02,23346.63,1869.48972,1.0,23352.03864696994,23420.408267266957,-68.36962029701681,-69.22678023417444,0.8571599371576326,59.57937257897679,1,23197.681568552558,23509.0,23244.11,23570.76,23244.11,23570.76,23244.11,-0.006906716576630183,0.004410579712451904,-0.009508815159120767,0.004410579712451904,-0.009508815159120767,0.004410579712451904,23450.37666432,32.24870611265705,34.45120590393059,0.002657116017110143,1,0.0021678743244424154,1,0.0032677045848190645,0,0.013991312664825622,0,23460.89697557886,23524.195521806905,0.9847169186920679,-0.5646168445532205,0.9951294711494704,0.9924517919585262,0,0,0.004894367006238557,0.007605616819511173
16173,2023-02-03 16:30:00+01:00,23612.89,23643.0,23570.84,23639.71,2113.43209,1.0,23623.31011125602,23541.62715455328,81.68295670274165,85.70495805467326,-4.022001351931607,84.10916869112089,-1,23849.982921727802,23710.8,23408.76,23710.8,23227.16,23710.8,23227.16,-0.002998211785346768,0.00986596470722929,-0.002998211785346768,0.017761534341693055,-0.002998211785346768,0.017761534341693055,23489.021293608475,66.29680276825863,63.9418613259106,0.002835797029499119,1,0.002295958201080367,1,0.0059960483105314655,1,0.02045879581433103,0,23476.527217031333,23515.270159025808,-0.2866104070473404,-0.7013097303287464,1.0069508910521605,1.0052918737540606,1,1,0.0069029096790386305,0.005264017239390484
16230,2023-02-03 21:15:00+01:00,23324.76,23377.0,23312.12,23363.08,1326.38643,0.0,23324.33787674185,23335.39054699363,-11.052670251778181,-13.276942492646981,2.2242722408687996,58.037973001090016,1,23217.985067497277,23403.95,23204.62,23457.33,23204.62,23715.7,23204.62,-0.001746286417463675,0.006828812538192945,-0.004017933839870096,0.006828812538192945,-0.01486863132861349,0.006828812538192945,23409.677032191998,47.7689366135076,44.84125835319993,0.0011172779462339238,1,0.001637462692090108,1,0.011098281163228418,1,0.02187554038251813,0,23441.694877132908,23501.619172916067,-1.8997267215174645,-0.495786457790819,0.9966463654806124,0.9941051222089531,0,0,0.003364919228667892,0.005929833434464358
16723,2023-02-05 14:20:00+01:00,23136.13,23152.6,23104.54,23148.2,1045.56404,0.0,23125.88118795188,23193.021546608023,-67.14035865614278,-73.27514984639163,6.134791190248848,46.16607800337964,1,23032.784804991552,23305.12,23000.01,23374.8,23000.01,23433.33,23000.01,-0.006733284359831585,0.006443040676938938,-0.009694200592090566,0.006443040676938938,-0.012167711545904956,0.006443040676938938,23234.925051151953,28.40596320147534,26.958509465105045,0.0013112094648251216,1,0.0014258594467533657,1,0.010151122977868021,1,0.01747522485549634,0,23312.232787218196,23357.632156447427,-0.6949939344325987,-0.1682120200025506,0.9929636603788492,0.9910336734886196,0,0,0.007086200534736833,0.009047448892243314
16759,2023-02-05 17:20:00+01:00,23041.8,23129.66,22990.8,23110.07,2478.34866,0.0,23077.99982411124,23086.037973481776,-8.038149370535393,-12.856601862238179,4.818452491702786,47.545476702887356,1,22991.20630824278,23129.66,22990.8,23203.64,22990.8,23419.74,22990.8,-0.000846964460350915,0.00518772726481899,-0.004032556960890606,0.00518772726481899,-0.013222606228762654,0.00518772726481899,23160.95451018236,48.15354248091796,45.101244061944406,0.0026578435377372337,1,0.001401739481799659,1,0.009857267351438326,1,0.01627861793581762,0,23181.1391955958,23295.121524322363,-4.008225172133978,-1.6801568130396995,0.9969341801972657,0.9920562112488166,0,0,0.003075247958824837,0.008007397827975578
16772,2023-02-05 18:25:00+01:00,23067.08,23084.76,23040.26,23055.22,961.67232,0.0,23050.14189724411,23052.139570409232,-1.9976731651222508,-2.3667034342903293,0.36903026916807846,55.67611931422554,1,22916.029701714437,23108.3,22892.23,23157.75,22892.23,23404.53,22892.23,-0.0022970101651786637,0.007119883034549347,-0.0044274594898035795,0.007119883034549347,-0.014924888472445193,0.007119883034549347,23119.298984172798,42.5461935368678,42.06360940014495,0.0008992583171270076,1,0.000994212419531643,1,0.004101051569405989,0,0.014142133538521829,0,23139.13844921129,23268.962511340018,-3.36141947503565,-1.7716960930566685,0.9963733114179907,0.9908142655163138,0,0,0.0036398893270715793,0.009270894458609234
16780,2023-02-05 19:05:00+01:00,22853.52,22904.86,22831.44,22897.64,975.94707,0.0,22867.230622243715,22912.067261303502,-44.83663905978756,-51.28492401648904,6.448284956701485,70.5458790346562,1,22721.27530241336,22989.56,22807.99,23157.75,22807.99,23404.53,22807.99,-0.003998336636281942,0.003930640095861047,-0.011232092927853552,0.003930640095861047,-0.02165777308922672,0.003930640095861047,22966.345937709903,35.16713210239784,34.294496096043126,0.0019270107783247016,1,0.0016780355064489117,1,0.012008142927536047,1,0.01765116405009417,0,23072.4062726781,23240.386079442593,-3.7237593306766983,-1.9911105158948956,0.9924253122707424,0.9852521348711254,0,0,0.007632501545054504,0.014968620322556967
16920,2023-02-06 06:45:00+01:00,22732.49,22765.5,22719.9,22764.5,1160.16733,1.0,22742.2611271699,22783.04735827405,-40.78623110414992,-43.31203867695609,2.5258075728061726,40.90278055506235,1,22662.243048612345,22879.14,22628.13,22928.2,22628.13,23094.92,22628.13,-0.005010677848905134,0.006026569583964692,-0.0071396795212882265,0.006026569583964692,-0.014307042414522254,0.006026569583964692,22790.038005781793,34.62585369548167,33.628012041577854,0.000716137634218894,0,0.0016835150927526333,1,0.010752248942179188,1,0.01708317775483755,0,22884.766409094496,22998.93963390353,-1.9429878646594136,-1.3200547674685108,0.9947446957969952,0.989806502489448,0,0,0.005283068334226376,0.010298474989722164
17048,2023-02-06 17:25:00+01:00,23106.06,23132.0,23080.0,23080.27,1493.35451,1.0,23097.304432778008,23006.784229999594,90.52020277841439,97.25538221407665,-6.7351794356622605,58.859159768860145,-1,23227.41789942215,23158.25,22890.14,23158.25,22745.01,23158.25,22735.46,-0.0033672665248885196,0.008306196467125191,-0.0033672665248885196,0.014739936364064121,-0.0033672665248885196,0.015166176536564525,22929.49494499382,71.69997009104779,69.60990606452309,0.001838624692838836,1,0.0020478596004406976,1,0.00927313506391636,1,0.017904469921712424,0,22894.953214943136,22897.93488687115,0.20336054690659833,-0.4344881756469983,1.0080942198622145,1.0079629501101164,1,1,0.008029229513210388,0.007900042466091209
17133,2023-02-07 00:30:00+01:00,22722.22,22733.15,22673.6,22732.34,1229.21381,1.0,22719.32995671408,22766.20538251986,-46.87542580578156,-47.39278713614298,0.5173613303614175,50.20493192727114,1,22606.82767018182,22890.34,22638.0,22954.33,22638.0,23158.25,22638.0,-0.0069024750178459555,0.004167329269370092,-0.009670942257953143,0.004167329269370092,-0.01839128604277093,0.004167329269370092,22835.72448205133,30.307564697113516,30.25594894787993,0.000806255105150588,0,0.0014357657709791027,1,0.013247942271614077,1,0.017757960685085665,0,22899.279279721803,22929.335382520047,-1.6808698832357345,-0.013357566152987074,0.9927098456819279,0.9914085873300007,0,0,0.0073436909584232175,0.008665864689690828
17218,2023-02-07 07:35:00+01:00,22950.45,22953.27,22930.89,22933.01,773.78193,0.0,22951.645774332246,22946.88742792079,4.758346411457751,7.456028195618523,-2.697681784160772,23.20303709109025,-1,22991.017592727723,22986.71,22920.32,22986.71,22864.37,22986.71,22638.0,-0.002336132486989253,0.0005536571915225743,-0.002336132486989253,0.0030020507890661068,-0.002336132486989253,0.013031628235709797,22906.715119329885,51.47411032940362,55.11054992364499,0.0008678003208534001,1,0.0005378238711746656,0,0.0051222511783324265,1,0.007514931533191682,0,22900.20608881887,22896.19088053085,1.200420763205337,0.016823001997124533,1.0014324723128647,1.0016080892957815,1,1,0.0014304232711330415,0.0016055074963622256
17260,2023-02-07 11:05:00+01:00,22997.57,23001.43,22971.84,22998.03,934.70443,0.0,22999.034430711992,22970.53858931132,28.49584140067236,30.47011219912153,-1.9742707984491688,31.018042562452994,-1,23075.57510640613,23044.86,22919.61,23044.86,22862.85,23044.86,22805.0,-0.002032123432296909,0.003421524188238729,-0.002032123432296909,0.005912648685531345,-0.002032123432296909,0.008464371848278834,22955.579262897547,68.81517123544128,65.71944577405542,0.00041406112048227495,0,0.0008233978151134836,0,0.003090656195247954,0,0.007914156125546494,0,22929.547111897227,22907.615829718667,0.44834457871527517,0.19884721050834886,1.0029866655354582,1.003946904424861,1,1,0.002977771926672482,0.00393138761369266
17357,2023-02-07 19:10:00+01:00,23160.93,23212.08,23143.75,23154.63,2819.2439,1.0,23202.43486961177,23123.43749513662,78.99737447515145,90.06240966700727,-11.065035191855827,73.82753303644515,-1,23339.198832591115,23350.25,22925.9,23350.25,22890.01,23350.25,22870.23,-0.008377640496354385,0.009976925660497496,-0.008377640496354385,0.011560501721056594,-0.008377640496354385,0.012435379967757275,23017.56341525372,59.22548065023429,60.323028101181194,0.001998375097059858,1,0.0034188879188490943,1,0.007460679906505563,1,0.020731058971790974,0,23013.804984517836,22961.430488025668,-0.24609517736858538,0.16658901133497223,1.0061191539415975,1.0084140886638175,1,1,0.006081937628982425,0.008343882496690005
17365,2023-02-07 19:50:00+01:00,22863.51,22932.0,22840.07,22928.23,2056.96014,1.0,22906.31669817455,22975.319008232444,-69.00231005789465,-70.38053912196982,1.378229064075171,94.3512065745465,1,22692.351983563633,23126.81,22769.05,23350.25,22769.05,23350.25,22769.05,-0.008586571169997148,0.006991069016933087,-0.018073468164152437,0.006991069016933087,-0.018073468164152437,0.006991069016933087,23146.560985537617,44.844961983443596,45.749599839171744,0.00214198052997501,1,0.003322448915852081,1,0.002701569441774243,0,0.02534866407044943,0,22985.29304460056,22957.641462834403,0.4465940325870949,0.3321366755056209,0.9975174106116536,0.9987188813414472,0,0,0.002488767977317037,0.0012827620289225644
17443,2023-02-08 02:20:00+01:00,23351.6,23366.54,23326.72,23332.66,967.078,1.0,23347.970925968082,23335.43480676192,12.536119206160947,14.983022817641729,-2.4469036114807814,50.03290014344328,-1,23457.74225035861,23452.0,23302.21,23452.0,23228.83,23452.0,22769.05,-0.005088691796008875,0.001306743008495792,-0.005088691796008875,0.004469876442334724,-0.005088691796008875,0.024753338413328645,23293.513302251158,55.70413990762504,56.6452766680665,0.0015974522003442669,1,0.0017269831530168675,1,0.003532824212103547,0,0.013304955371569237,0,23250.38958077354,23100.469676800603,2.9582889366053733,1.986657827637891,1.0035384533640026,1.0100513247759886,1,1,0.0035259768593234094,0.009951301017517785
17589,2023-02-08 14:30:00+01:00,23064.93,23098.77,23043.72,23090.28,1423.81577,0.0,23086.8531845675,23108.70107898173,-21.847894414229813,-22.484875789805763,0.6369813755759495,32.49567208462285,1,23009.040819788443,23141.8,23043.72,23199.58,23043.72,23246.91,23043.72,-0.0022262745335280935,0.00202050710562347,-0.004711292187186272,0.00202050710562347,-0.006737669651579544,0.00202050710562347,23160.933994882464,37.51023631877764,37.8561531261879,0.001321099565956148,1,0.0010012784591582212,1,0.004329754742096958,0,0.007414375226285567,0,23156.764226853527,23172.4409216133,-1.0651378531154894,-0.16503158162221188,0.9971289500466377,0.9964543691408587,0,0,0.0028793166151960276,0.003558247089827415
17602,2023-02-08 15:35:00+01:00,23062.96,23080.0,23042.73,23077.22,1692.48263,0.0,23069.485348032056,23075.35300987901,-5.867661846954434,-6.193284564346826,0.3256227173923927,37.27576434149095,1,22984.030589146274,23101.83,23005.0,23141.8,23005.0,23239.44,23005.0,-0.0010652835727732643,0.0031393175396653406,-0.0027906212999852264,0.0031393175396653406,-0.0069803747422484165,0.0031393175396653406,23122.7069989888,43.027685000143926,42.15738534847638,0.001126797010948378,1,0.0008126493442776948,0,0.003588463549526355,0,0.008431691512235951,0,23129.931229968435,23162.727242977744,-1.3446777153738694,-0.35597722201261484,0.9977210814228389,0.9963084121277789,0,0,0.0022841239095711726,0.0037052661879439057
17616,2023-02-08 16:45:00+01:00,22902.07,22920.0,22863.27,22909.41,1852.07858,0.0,22906.912042901717,22943.070940210935,-36.158897309218446,-38.551989368522854,2.393092059304408,51.9088061842556,1,22779.63798453936,23000.0,22863.27,23132.36,22863.27,23239.44,22863.27,-0.00393869565217392,0.002018084027350393,-0.009638013587891625,0.002018084027350393,-0.014201288843448847,0.002018084027350393,22969.7638634119,30.31095599355397,32.00839103350261,0.0004637557157829754,0,0.00154123299619036,1,0.010790476918353886,1,0.014679993941354287,0,23063.454156113967,23139.152464908566,-2.2824750290150546,-0.7557029840348004,0.9933208549304341,0.9900712670761395,0,0,0.006724056015146915,0.010028301248638268
17624,2023-02-08 17:25:00+01:00,22722.16,22817.42,22665.85,22803.19,3893.99715,0.0,22775.373179988117,22819.18509293616,-43.811912948043755,-45.76517924822379,1.953266300180033,62.09738926647285,1,22647.946526833817,22889.99,22665.85,23129.14,22665.85,23224.9,22665.85,-0.003792050586304446,0.006059335961369203,-0.014092612176674133,0.006059335961369203,-0.018157666986725572,0.006059335961369203,22833.15,35.66475820889128,33.794748273896765,0.0031178143265139444,1,0.001577053236600913,1,0.015910246307374587,1,0.02306168566766321,0,22997.125302438315,23114.946378021676,-3.423550106788626,-1.189611609470601,0.9915669763116978,0.9865127795270119,0,0,0.008504744399284324,0.013671612525338646
